Name_ID,Name,Female,Male,Sex,Age,Class/Dept,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Last,Title,First,DoB,Year_Birth,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
940,"HOPGOOD, Mr Roland John C. ",0,1,male,28,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/roland-hopgood.html,HOPGOOD,Mr,Roland John C.,,1883,4-15-1912,6/30/1883,M,28,,
1001,"JEFFERY, Mr William Alfred ",0,1,male,28,Restaurant Staff,R,,Southampton,A la carte restaurant controller  ,  , , ,0,/titanic-victim/william-alfred-jeffery.html,JEFFERY,Mr,William Alfred,,1884,4-15-1912,6/30/1884,M,27,,
1060,"KARNES, Mrs Claire ",1,0,female,28,2nd Class Passenger,2,13534,Southampton,,  ,£21,,0,/titanic-victim/claire-karnes.html,KARNES,Mrs,Claire,,June 1889,4-15-1912,6/15/1889,D,22,0,0
1091,"KERLEY, Mr William Thomas ",0,1,male,28,Victualling Crew,V,,Southampton,Assistant Saloon Steward (2nd class)  ,  , , ,0,/titanic-victim/william-thomas-kerley.html,KERLEY,Mr,William Thomas,,1884,4-15-1912,6/30/1884,M,27,,
1104,"KING, Mr Ernest Waldron ",0,1,male,28,Victualling Crew,V,,Southampton,Clerk (1st class)  , [321], , ,0,/titanic-victim/ernest-waldron-king.html,KING,Mr,Ernest Waldron,,1884,4-15-1912,6/30/1884,M,27,,
1199,"LING, Mr Lee ",0,1,male,28,3rd Class Passenger,3,1601,Southampton,Seaman  ,  ,£56 9s 11d,,0,/titanic-victim/lee-ling.html,LING,Mr,Lee,,,4-15-1912,,A,28,0,0
1210,"LONG, Mr Frank ",0,1,male,28,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/f-long.html,LONG,Mr,Frank,1880-11-17,,4-15-1912,11/17/1880,C,31,,
1255,"MANNION, Miss Margaret ",1,0,female,28,3rd Class Passenger,3,36866,Queenstown,,16,£7 14s 9d,,1,/titanic-survivor/margaret-mannion.html,MANNION,Miss,Margaret,1883-11-01,,5-15-1970,11/1/1883,C,28,0,0
1266,"MARSDEN, Miss Evelyn ",1,0,female,28,Victualling Crew,V,,Southampton,Stewardess  ,16, , ,1,/titanic-survivor/evelyn-marsden.html,MARSDEN,Miss,Evelyn,1883-10-15,,8-30-1938,10/15/1883,C,28,,
1276,"MATHIAS, Mr Montague Vincent ",0,1,male,28,Deck Crew,D,,Southampton,Mess Steward  ,  , , ,0,/titanic-victim/montague-vincent-mathias.html,MATHIAS,Mr,Montague Vincent,,1883,4-15-1912,6/30/1883,M,28,,
1341,"MERNAGH, Mr Robert ",0,1,male,28,3rd Class Passenger,3,368703,Queenstown,Farm Labourer  ,  ,£7 15s,,0,/titanic-victim/robert-mernagh.html,MERNAGH,Mr,Robert,1883-12-30,,4-15-1912,12/30/1883,C,28,0,0
1343,"MEYER, Mr Edgar Joseph ",0,1,male,28,1st Class Passenger,1,17604,Cherbourg,Mechanical Engineer  ,  ,£82 3s 5d,,0,/titanic-victim/edgar-meyer.html,MEYER,Mr,Edgar Joseph,1884-01-13,,4-15-1912,1/13/1884,C,28,1,0
1348,"MIHOFF, Mr Stoytcho ",0,1,male,28,3rd Class Passenger,3,349207,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/stoytcho-mihoff.html,MIHOFF,Mr,Stoytcho,,,4-15-1912,,A,28,0,0
1383,"MORAN, Miss Bridget ",1,0,female,28,3rd Class Passenger,3,371110,Queenstown,,16,£24 3s,,1,/titanic-survivor/bertha-bridget-moran.html,MORAN,Miss,Bridget,1883-09-09,,4-15-1961,9/9/1883,C,28,1,0
1392,"MORRIS, Mr Frank Herbert ",0,1,male,28,Victualling Crew,V,,Belfast,Bathroom Steward (1st Class)  ,14, , ,1,/titanic-survivor/frank-herbert-morris.html,MORRIS,Mr,Frank Herbert,1883-11-30,, ,11/30/1883,C,28,,
1398,"MOUTAL, Mr Rahamin Haim ",0,1,male,28,3rd Class Passenger,3,374746,Southampton,Traveller  ,  ,£8 1s,,0,/titanic-victim/rahamin-haim-moutal.html,MOUTAL,Mr,Rahamin Haim,,1884,4-15-1912,6/30/1884,M,27,0,0
1428,"NASSER, Mr Nicholas ",0,1,male,28,2nd Class Passenger,2,237736,Cherbourg,, [43],£30 1s 5d,,0,/titanic-victim/nicholas-nasser.html,NASSER,Mr,Nicholas,,1884,4-15-1912,6/30/1884,M,27,1,0
1452,"NIKLASSON, Mr Samuel ",0,1,male,28,3rd Class Passenger,3,363611,Southampton,General Labourer  ,  ,£8 1s,,0,/titanic-victim/samuel-niklasson.html,NIKLASSON,Mr,Samuel,1883-05-15,,4-15-1912,5/15/1883,C,28,0,0
1493,"OLSEN, Mr Henry Margido ",0,1,male,28,3rd Class Passenger,3,4001,Southampton,Engineer  , [173],£22 10s 6d,,0,/titanic-victim/henry-margido-olsen.html,OLSEN,Mr,Henry Margido,1884-03-22,,4-15-1912,3/22/1884,C,28,0,0
1497,"OLSSON, Mr Nils Johan Göransson ",0,1,male,28,3rd Class Passenger,3,347464,Southampton,,  ,£7 17s 1d,,0,/titanic-victim/nils-johan-goransson-olsson.html,OLSSON,Mr,Nils Johan Göransson,1883-05-13,,4-15-1912,5/13/1883,C,28,0,0
1556,"PEARCE, Mr John ",0,1,male,28,Engineering Crew,E,,Southampton,Fireman  ,  , , ,1,/titanic-survivor/john-pearce.html,PEARCE,Mr,John,,, ,,A,28,,
1560,"PEDERSEN, Mr Olaf ",0,1,male,28,3rd Class Passenger,3,345498,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/olaf-pedersen.html,PEDERSEN,Mr,Olaf,1883-05-15,,4-15-1912,5/15/1883,C,28,0,0
1592,"PETRANEC, Miss Matilda ",1,0,female,28,3rd Class Passenger,3,349245,Southampton,Servant  ,  ,£7 17s 11d,,0,/titanic-victim/matilda-petranec.html,PETRANEC,Miss,Matilda,,,4-15-1912,,A,28,0,0
1616,"POGGI, Sig. Emilio ",0,1,male,28,Restaurant Staff,R,,Southampton,Waiter  , [301], , ,0,/titanic-victim/emilio-poggi.html,POGGI,Sig.,Emilio,,December 1883,4-15-1912,12/15/1883,D,28,,
1668,"REYNALDS, Sra. Encarnación ",1,0,female,28,2nd Class Passenger,2,230434,Southampton,,9,£13,,1,/titanic-survivor/encarnacion-reynaldo.html,REYNALDS,Sra.,Encarnación,1882-12-05,, ,12/5/1882,C,29,0,0
1684,"RICHARDS, Mr Joseph James ",0,1,male,28,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/joseph-james-richards.html,RICHARDS,Mr,Joseph James,,1882,4-15-1912,6/30/1882,M,29,,
1693,"RIMMER, Mr Gilbert ",0,1,male,28,Victualling Crew,V,,Southampton,Saloon Steward  ,  , , ,0,/titanic-victim/gilbert-rimmer.html,RIMMER,Mr,Gilbert,,1883,4-15-1912,6/30/1883,M,28,,
1799,"SCOTT, Mr Frederick William ",0,1,male,28,Engineering Crew,E,,Southampton,Greaser  ,4, , ,1,/titanic-survivor/frederick-william-scott.html,SCOTT,Mr,Frederick William,,1884,9-28-1915,6/30/1884,M,27,,
1803,"SEDGWICK, Mr Charles Frederick Waddington ",0,1,male,28,2nd Class Passenger,2,244361,Southampton,,  ,£13,,0,/titanic-victim/charles-sedgwick.html,SEDGWICK,Mr,Charles Frederick Waddington,,1884,4-15-1912,6/30/1884,M,27,0,0
1863,"SLOAN, Miss Mary ",1,0,female,28,Victualling Crew,V,,Southampton,Stewardess  ,  , , ,1,/titanic-survivor/mary-sloan.html,SLOAN,Miss,Mary,,1884, ,6/30/1884,M,27,,
1867,"SLOPER, Mr William Thompson ",0,1,male,28,1st Class Passenger,1,113788,Southampton,Stockbroker  ,7,£35 10s,,1,/titanic-survivor/william-thompson-sloper.html,SLOPER,Mr,William Thompson,1883-12-13,,5-01-1955,12/13/1883,C,28,0,0
1944,"STUBBS, Mr James Henry ",0,1,male,28,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/james-henry-stubbs.html,STUBBS,Mr,James Henry,,1884,4-15-1912,6/30/1884,M,27,,
2012,"TOPP, Mr Thomas ",0,1,male,28,Victualling Crew,V,,Southampton,2nd Butcher  ,  , , ,0,/titanic-victim/thomas-topp.html,TOPP,Mr,Thomas,,1884,4-15-1912,6/30/1884,M,27,,
2032,"TURNER, Mr Leopold Olerenshaw ",0,1,male,28,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  , [23], , ,0,/titanic-victim/l-turner.html,TURNER,Mr,Leopold Olerenshaw,1884-04-14,,4-15-1912,4/14/1884,C,28,,
2043,"VAN DEN STEEN, Mr Leo Peter ",0,1,male,28,3rd Class Passenger,3,345783,Southampton,Farmer  ,  ,£9 10s,,0,/titanic-victim/leo-peter-van-den-steen.html,VAN DEN STEEN,Mr,Leo Peter,1883-07-06,,4-15-1912,7/6/1883,C,28,0,0
2055,"VANDEWALLE, Mr Nestor Cyriel ",0,1,male,28,3rd Class Passenger,3,345770,Southampton,Merchant  ,  ,£9 10s,,0,/titanic-victim/nestor-cyriel-vandewalle.html,VANDEWALLE,Mr,Nestor Cyriel,1883-09-23,,4-15-1912,9/23/1883,C,28,0,0
2103,"WEBB, Mr Samuel Francis ",0,1,male,28,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/s-webb.html,WEBB,Mr,Samuel Francis,1883-11-24,,4-15-1912,11/24/1883,C,28,,
2130,"WHITE, Mr Frank Leonard ",0,1,male,28,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/frank-leonard-white.html,WHITE,Mr,Frank Leonard,,,4-15-1912,,A,28,,
2158,"WILLIAMS, Mr Howard Hugh ",0,1,male,28,3rd Class Passenger,3,2466,Southampton,Carman  ,  ,£8 1s,,0,/titanic-victim/howard-hugh-harry-williams.html,WILLIAMS,Mr,Howard Hugh,,1884,4-15-1912,6/30/1884,M,27,0,0
2159,"WILLIAMS, Mr Leslie ",0,1,male,28,3rd Class Passenger,3,54636,Southampton,Pugilist  , [14],£16 2s,,0,/titanic-victim/leslie-williams.html,WILLIAMS,Mr,Leslie,,,4-15-1912,,A,28,0,0
2162,"WILLIAMS, Mr Walter John ",0,1,male,28,Victualling Crew,V,,Southampton,Saloon Steward (2nd class)  ,  , , ,1,/titanic-survivor/walter-john-williams.html,WILLIAMS,Mr,Walter John,1883-07-27,,2-11-1971,7/27/1883,C,28,,
2167,"WILSON, Mr Herbert 'Bertie' ",0,1,male,28,Engineering Crew,E,,Belfast,Senior Assistant 2nd Engineer  ,  , , ,0,/titanic-victim/bertie-wilson.html,WILSON,Mr,Herbert 'Bertie',,1884,4-15-1912,6/30/1884,M,27,,
28,"ALLEN, Miss Elisabeth Walton ",1,0,female,29,1st Class Passenger,1,24160,Southampton,,2,£211 60s 9d,,1,/titanic-survivor/elisabeth-walton-allen.html,ALLEN,Miss,Elisabeth Walton,1882-10-01,,12-15-1967,10/1/1882,C,29,0,0
130,"BARNES, Mr Charles ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/charles-barnes.html,BARNES,Mr,Charles,,,4-15-1912,,A,29,,
173,"BENHAM, Mr Fred John ",0,1,male,29,Victualling Crew,V,,Southampton,Saloon Steward (2nd class)  ,  , , ,0,/titanic-victim/frederick-benham.html,BENHAM,Mr,Fred John,,1882,4-15-1912,6/30/1882,M,29,,
242,"BRACKEN, Mr James Hollen ",0,1,male,29,2nd Class Passenger,2,220367,Southampton,Stockman  ,  ,£13,,0,/titanic-victim/james-bracken.html,BRACKEN,Mr,James Hollen,1881-09-08,,4-15-1912,9/8/1881,C,30,0,0
245,"BRADLEY, Mr T. ",0,1,male,29,Deck Crew,D,,Southampton,Able Seaman  ,  , , ,0,/titanic-victim/t-bradley.html,BRADLEY,Mr,T.,,,4-15-1912,,A,29,,
251,"BRAUND, Mr Lewis Richard ",0,1,male,29,3rd Class Passenger,3,3460,Southampton,Farm Labourer  ,  ,£7 11d,,0,/titanic-victim/lewis-richard-braund.html,BRAUND,Mr,Lewis Richard,,1883,4-15-1912,6/30/1883,M,28,1,0
297,"BURR, Mr Ewart Sydenham ",0,1,male,29,Victualling Crew,V,,Southampton,Saloon Steward (1st class)  ,  , , ,0,/titanic-victim/ewart-sydenham-burr.html,BURR,Mr,Ewart Sydenham,,1883,4-15-1912,6/30/1883,M,28,,
390,"CHRISTMANN, Mr Emil ",0,1,male,29,3rd Class Passenger,3,343276,Southampton,Clerk  ,  ,£8 1s,,0,/titanic-victim/emil-christmann.html,CHRISTMANN,Mr,Emil,,,4-15-1912,,A,29,0,0
399,"CLARKE, Mr Charles Valentine ",0,1,male,29,2nd Class Passenger,2,2003,Southampton,Dairy Worker  ,  ,£26,,0,/titanic-victim/charles-valentine-clarke.html,CLARKE,Mr,Charles Valentine,1883-02-14,,4-15-1912,2/14/1883,C,29,1,0
413,"COLERIDGE, Mr Reginald Charles ",0,1,male,29,2nd Class Passenger,2,14263,Southampton,Advertising Consultant  ,  ,£10 10s,,0,/titanic-victim/reginald-charles-coleridge.html,COLERIDGE,Mr,Reginald Charles,,1883,4-15-1912,6/30/1883,M,28,0,0
456,"COUPER, Mr Robert Frederick William ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,3, , ,1,/titanic-survivor/robert-couper.html,COUPER,Mr,Robert Frederick William,1882-03-27,,12-31-1941,3/27/1882,C,30,,
461,"COX, Mr William Denton ",0,1,male,29,Victualling Crew,V,,Southampton,Third class steward  , [300], , ,0,/titanic-victim/william-denton-cox.html,COX,Mr,William Denton,,1882,4-15-1912,6/30/1882,M,29,,
496,"DALY, Mr Eugene Patrick ",0,1,male,29,3rd Class Passenger,3,382651,Queenstown,Farm Labourer  ,B ,£7 15s,,1,/titanic-survivor/eugene-patrick-daly.html,DALY,Mr,Eugene Patrick,1883-01-23,,10-30-1965,1/23/1883,C,29,0,0
519,"DAVIS, Mr John ",0,1,male,29,Victualling Crew,V,,Belfast,Extra 2nd Baker  , [200], , ,0,/titanic-victim/john-davis.html,DAVIS,Mr,John,,1883,4-15-1912,6/30/1883,M,28,,
537,"DEL CARLO, Mr Sebastiano ",0,1,male,29,2nd Class Passenger,2,2167,Cherbourg,, [295],£27 14s 5d,,0,/titanic-victim/sebastiano-del-carlo.html,DEL CARLO,Mr,Sebastiano,1883-03-11,,4-15-1912,3/11/1883,C,29,1,0
618,"ELIAS, Mr Dibo ",0,1,male,29,3rd Class Passenger,3,2674,Cherbourg,General Labourer  ,  ,£7 4s 6d,,0,/titanic-victim/dibo-elias.html,ELIAS,Mr,Dibo,,,4-15-1912,,A,29,0,0
648,"FELLOWES, Mr Alfred James ",0,1,male,29,Victualling Crew,V,,Belfast,Assistant boots steward (1st class)  , [138], , ,0,/titanic-victim/alfred-fellowes.html,FELLOWES,Mr,Alfred James,,,4-15-1912,,A,29,,
700,"FRASER, Mr James ",0,1,male,29,Engineering Crew,E,,Belfast,Junior Assistant 3rd. Engineer  ,  , , ,0,/titanic-victim/james-fraser.html,FRASER,Mr,James,,1882,4-15-1912,6/30/1882,M,29,,
711,"FRYER, Mr Albert Ernest ",0,1,male,29,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,1,/titanic-survivor/albert-ernest-fryer.html,FRYER,Mr,Albert Ernest,1882-06-10,,11-15-1944,6/10/1882,C,29,,
718,"GALLAGHER, Mr Martin ",0,1,male,29,3rd Class Passenger,3,36864,Queenstown,Farm Labourer  ,  ,£7 14s 10d,,0,/titanic-victim/martin-gallagher.html,GALLAGHER,Mr,Martin,1883-01-18,,4-15-1912,1/18/1883,C,29,0,0
769,"GORDON, Mr J. ",0,1,male,29,Engineering Crew,E,,Southampton,Trimmer  ,  , , ,0,/titanic-victim/j-gordon.html,GORDON,Mr,J.,,,4-15-1912,,A,29,,
820,"HANNAM, Mr George ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/george-hannam.html,HANNAM,Mr,George,,1882,4-15-1912,6/30/1882,M,29,,
873,"HEALY, Miss Honor ",1,0,female,29,3rd Class Passenger,3,370375,Queenstown,,16,£7 15s,,1,/titanic-survivor/hanora-nora-healy.html,HEALY,Miss,Honor ,1879-04-09,,3-11-1919,4/9/1879,C,33,0,0
897,"HICHENS, Mr Robert ",0,1,male,29,Deck Crew,D,,Southampton,Quartermaster  ,6, , ,1,/titanic-survivor/robert-hichens.html,HICHENS,Mr,Robert,1882-09-16,,9-23-1940,9/16/1882,C,29,,
920,"HODGE, Mr Charley ",0,1,male,29,Engineering Crew,E,,Belfast,Senior Assistant 3rd. Engineer  ,  , , ,0,/titanic-victim/charles-hodge.html,HODGE,Mr,Charley,,,4-15-1912,,A,29,,
926,"HOGG, Mr George Alfred ",0,1,male,29,Deck Crew,D,,Belfast,Lookout  ,7, , ,1,/titanic-survivor/george-alfred-hogg.html,HOGG,Mr,George Alfred,1883-03-07,, ,3/7/1883,C,29,,
929,"HOLD, Mrs Annie Margaret ",1,0,female,29,2nd Class Passenger,2,26707,Southampton,,10,£26,,1,/titanic-survivor/annie-margaret-hold.html,HOLD,Mrs,Annie Margaret,,1883,3-01-1960,6/30/1883,M,28,1,0
994,"JALšEVAC, Mr Ivan ",0,1,male,29,3rd Class Passenger,3,349240,Cherbourg,,15,£7 17s 11d,,1,/titanic-survivor/ivan-jalsevac.html,JALšEVAC,Mr,Ivan,,1882, ,6/30/1882,M,29,0,0
997,"JANIN, Mr Claude Marie ",0,1,male,29,Restaurant Staff,R,,Southampton,Soup Cook  ,  , , ,0,/titanic-victim/claude-marie-janin.html,JANIN,Mr,Claude Marie,1882-10-09,,4-15-1912,10/9/1882,C,29,,
1015,"JOHANNESEN, Mr Bernt Johannes ",0,1,male,29,3rd Class Passenger,3,65306,Southampton,,13,£8 2s 3d,,1,/titanic-survivor/bernt-johannes-johannesen.html,JOHANNESEN,Mr,Bernt Johannes,1882-10-23,,12-01-1962,10/23/1882,C,29,0,0
1020,"JOHANSSON, Mr Nils ",0,1,male,29,3rd Class Passenger,3,347467,Southampton,General Labourer  ,  ,£7 17s 1d,,0,/titanic-victim/nils-johansson.html,JOHANSSON,Mr,Nils,,,4-15-1912,,A,29,0,0
1036,"JONES, Mr Harry Owen G. ",0,1,male,29,Victualling Crew,V,,Southampton,Roast Cook  ,  , , ,0,/titanic-victim/h-jones.html,JONES,Mr,Harry Owen G.,,,4-15-1912,,A,29,,
1109,"KINK, Mr Anton ",0,1,male,29,3rd Class Passenger,3,315153,Southampton,,2,£22 6d,,1,/titanic-survivor/anton-kink.html,KINK,Mr,Anton,1883-03-07,,4-08-1959,3/7/1883,C,29,3,1
1129,"KREUCHEN, Miss Emilie ",1,0,female,29,1st Class Passenger,1,24160,Southampton,Personal Maid  ,2,£211 6s 9d,Servant,1,/titanic-survivor/emilie-kreuchen.html,KREUCHEN,Miss,Emilie,1882-10-01,,3-25-1971,10/1/1882,C,29,0,0
1151,"LARSSON, Mr August Viktor ",0,1,male,29,3rd Class Passenger,3,7545,Southampton,General Labourer  ,  ,£9 9s 8d,,0,/titanic-victim/august-viktor-larsson.html,LARSSON,Mr,August Viktor,1883-02-25,,4-15-1912,2/25/1883,C,29,0,0
1152,"LARSSON, Mr Bengt Edvin ",0,1,male,29,3rd Class Passenger,3,347067,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/bengt-edvin-larsson.html,LARSSON,Mr,Bengt Edvin,1882-12-05,,4-15-1912,12/5/1882,C,29,0,0
1161,"LEE, Mr Henry Reginald ",0,1,male,29,Victualling Crew,V,,Southampton,Scullion  ,13, , ,1,/titanic-survivor/f-martin.html,LEE,Mr,Henry Reginald,1882-06-28,,1-23-1965,6/28/1882,C,29,,
1205,"LLOYD, Mr William ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/william-lloyd.html,LLOYD,Mr,William,,1883,4-15-1912,6/30/1883,M,28,,
1211,"LONG, Mr Milton Clyde ",0,1,male,29,1st Class Passenger,1,113501,Southampton,, [126],£30,,0,/titanic-victim/milton-clyde-long.html,LONG,Mr,Milton Clyde,1882-10-19,,4-15-1912,10/19/1882,C,29,0,0
1220,"LOWE, Mr Harold Godfrey ",0,1,male,29,Deck Crew,D,,Belfast,5th. Officer  ,14,0,Titanic Officers,1,/titanic-survivor/harold-godfrey-lowe.html,LOWE,Mr,Harold Godfrey,1882-11-21,,5-12-1944,11/21/1882,C,29,,
1223,"LULIC, Mr Nikola ",0,1,male,29,3rd Class Passenger,3,315098,Southampton,,15,£8 13s 3d,,1,/titanic-survivor/nikola-lulic.html,LULIC,Mr,Nikola,1883-02-24,,9-20-1962,2/24/1883,C,29,0,0
1247,"MäKINEN, Mr Kalle Edvard ",0,1,male,29,3rd Class Passenger,3,3101268,Southampton,General Labourer  ,  ,£7 18s 6d,,0,/titanic-victim/kalle-edvard-makinen.html,MäKINEN,Mr,Kalle Edvard,1882-05-21,,4-15-1912,5/21/1882,C,29,0,0
1259,"MARéCHAL, Mr Pierre ",0,1,male,29,1st Class Passenger,1,11774,Cherbourg,Aviator  ,7,£29 14s,,1,/titanic-survivor/pierre-marechal.html,MARéCHAL,Mr,Pierre,1883-01-18,,2-22-1942,1/18/1883,C,29,0,0
1300,"MCCOY, Miss Agnes ",1,0,female,29,3rd Class Passenger,3,367226,Queenstown,,16,£23 5s,,1,/titanic-survivor/agnes-mccoy.html,MCCOY,Miss,Agnes,1882-06-29,,1-14-1957,6/29/1882,C,29,2,0
1375,"MOOR, Mrs Beila ",1,0,female,29,3rd Class Passenger,3,392096,Southampton,Tailor  ,14,£12 9s 6d,,1,/titanic-survivor/beila-moor.html,MOOR,Mrs,Beila,1882-05-20,,1-30-1958,5/20/1882,C,29,0,1
1379,"MOORE, Mr John J. ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,  , , ,1,/titanic-survivor/john-moore.html,MOORE,Mr,John J.,1882-06-05,, ,6/5/1882,C,29,,
1395,"MOSS, Mr Albert Johan ",0,1,male,29,3rd Class Passenger,3,312991,Southampton,,B ,£7 15s 6d,,1,/titanic-survivor/albert-johan-moss.html,MOSS,Mr,Albert Johan,1882-12-14,,7-04-1973,12/14/1882,C,29,0,0
1439,"NETTLETON, Mr George Walter ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/george-nettleton.html,NETTLETON,Mr,George Walter,,1882,4-15-1912,6/30/1882,M,29,,
1451,"NIEMINEN, Miss Manta Josefina ",1,0,female,29,3rd Class Passenger,3,3101297,Southampton,Servant  ,  ,£7 18s 6d,,0,/titanic-victim/manta-josefina-nieminen.html,NIEMINEN,Miss,Manta Josefina,1882-12-15,,4-15-1912,12/15/1882,C,29,0,0
1470,"NYE, Mrs Elizabeth ",1,0,female,29,2nd Class Passenger,2,29395,Southampton,,11,£10 10s,,1,/titanic-survivor/elizabeth-nye.html,NYE,Mrs,Elizabeth,1882-05-27,,11-22-1963,5/27/1882,C,29,0,0
1500,"OMONT, Mr Alfred Fernand ",0,1,male,29,1st Class Passenger,1,12998,Cherbourg,Dealer  ,7,£25 14s 10d,,1,/titanic-survivor/alfred-fernand-omont.html,OMONT,Mr,Alfred Fernand,1882-09-25,,3-18-1948,9/25/1882,C,29,0,0
1523,"PAINTER, Mr Frank ",0,1,male,29,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/frank-painter.html,PAINTER,Mr,Frank,,1883,4-15-1912,6/30/1883,M,28,,
1524,"PAINTIN, Mr James Arthur ",0,1,male,29,Victualling Crew,V,,Southampton,Captain's Steward (Tiger)  ,  , , ,0,/titanic-victim/james-arthur-paintin.html,PAINTIN,Mr,James Arthur,1882-12-28,,4-15-1912,12/28/1882,C,29,,
1525,"PALLàS I CASTELLó, Sr. Emili ",0,1,male,29,2nd Class Passenger,2,2147,Cherbourg,,9,£13 17s 2d,,1,/titanic-survivor/emilio-pallas-y-castello.html,PALLàS I CASTELLó,Sr.,Emili,,,4-14-1940,,A,29,0,0
1531,"PåLSSON, Mrs Alma Cornelia ",1,0,female,29,3rd Class Passenger,3,349909,Southampton,Housewife  , [206],£21 1s 6d,,0,/titanic-victim/alma-cornelia-palsson.html,PåLSSON,Mrs,Alma Cornelia,1882-08-03,,4-15-1912,8/3/1882,C,29,0,4
1540,"PARR, Mr William Henry Marsh ",0,1,male,29,1st Class Passenger,1,112052,Belfast,Electrician  ,  ,0,H&W Guarantee Group,0,/titanic-victim/william-henry-marsh-parr.html,PARR,Mr,William Henry Marsh,,1882,4-15-1912,6/30/1882,M,29,0,0
1558,"PEARS, Mr Thomas Clinton ",0,1,male,29,1st Class Passenger,1,113776,Southampton,Of Independent Means  ,  ,£66 12s,,0,/titanic-victim/thomas-clinton-pears.html,PEARS,Mr,Thomas Clinton,1882-05-07,,4-15-1912,5/7/1882,C,29,1,0
1594,"PETROFF, Mr Pastcho ",0,1,male,29,3rd Class Passenger,3,349215,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/pastcho-petroff.html,PETROFF,Mr,Pastcho,,,4-15-1912,,A,29,0,0
1649,"RANDALL, Mr Frank Henry ",0,1,male,29,Victualling Crew,V,,Southampton,Saloon Steward (2nd class)  ,  , , ,0,/titanic-victim/frank-henry-randall.html,RANDALL,Mr,Frank Henry,,1883,4-15-1912,6/30/1883,M,28,,
1650,"RANGER, Mr Thomas ",0,1,male,29,Engineering Crew,E,,Southampton,Greaser  ,4, , ,1,/titanic-survivor/thomas-ranger.html,RANGER,Mr,Thomas,1882-12-10,,7-23-1964,12/10/1882,C,29,,
1688,"RIDOUT, Mr Walter George ",0,1,male,29,Victualling Crew,V,,Southampton,Second Class Saloon Steward  ,  , , ,0,/titanic-victim/w-ridout.html,RIDOUT,Mr,Walter George,,1882,4-15-1912,6/30/1882,M,29,,
1713,"ROGERS, Mr William John ",0,1,male,29,3rd Class Passenger,3,23567,Southampton,Miner  ,  ,£8 1s,,0,/titanic-victim/william-john-rogers.html,ROGERS,Mr,William John,,,4-15-1912,,A,29,0,0
1772,"SALONEN, Mr Johan Werner ",0,1,male,29,3rd Class Passenger,3,3101296,Southampton,General Labourer  ,  ,£7 18s 6d,,0,/titanic-victim/johan-werner-salonen.html,SALONEN,Mr,Johan Werner,,,4-15-1912,,A,29,0,0
1796,"SCHEERLINCK, Mr Jean ",0,1,male,29,3rd Class Passenger,3,345779,Southampton,,11,£9 10s,,1,/titanic-survivor/jean-scheerlinck.html,SCHEERLINCK,Mr,Jean,1883-01-26,,6-25-1956,1/26/1883,C,29,0,0
1825,"SHIHaB, Mr Al-Amir Faris  ",0,1,male,29,3rd Class Passenger,3,2631,Cherbourg,General Labourer  ,  ,£7 4s 6d,,0,/titanic-victim/emir-farres-chehab-shihab.html,SHIHaB,Mr,Al-Amir Faris ,,1886,4-15-1912,6/30/1886,M,25,0,0
1830,"SIEBERT, Mr Sidney Conrad ",0,1,male,29,Victualling Crew,V,,Belfast,Bed Room Steward  ,4, , ,0,/titanic-victim/sidney-conrad-siebert.html,SIEBERT,Mr,Sidney Conrad,1882-09-23,,4-15-1912,9/23/1882,C,29,,
1842,"SINKKONEN, Miss Anna ",1,0,female,29,2nd Class Passenger,2,250648,Southampton,,10,£13,,1,/titanic-survivor/anna-sinkkonen.html,SINKKONEN,Miss,Anna,1882-03-12,,11-25-1963,3/12/1882,C,30,0,0
1871,"SMILLIE, Mr John ",0,1,male,29,Victualling Crew,V,,Belfast,Saloon Steward  , [91], , ,0,/titanic-victim/john-smillie.html,SMILLIE,Mr,John,,,4-15-1912,,A,29,,
